OFFER_ID,AREA_IN_M2,PRICE,FEES,DATE,FLOOR,DISTRICT,FURNISHED,DEVELOPMENT_TYPE,NUMBER_OF_ROOMS
782001429,55.0,2600.0,500.0,2022-10-15,0.0,podolany,1.0,Apartamentowiec,2.0
782129230,20.0,500.0,1.0,2022-10-15,,dębiec,0.0,Kamienica,1.0
787712735,38.0,2500.0,470.0,2022-10-15,6.0,jeżyce,1.0,Apartamentowiec,2.0
784826120,43.0,2100.0,450.0,2022-10-15,1.0,podolany,1.0,Blok,2.0
769982347,32.0,2300.0,502.0,2022-10-15,3.0,jeżyce,1.0,Blok,1.0
788924775,48.7,390000.0,434.0,2022-10-15,1.0,winogrady,1.0,Blok,3.0
786412300,100.0,1600.0,1.0,2022-10-15,3.0,wilda,1.0,Kamienica,
785886948,37.6,1999.0,340.0,2022-10-15,3.0,rataje,1.0,Blok,2.0
722244886,41.0,1800.0,550.0,2022-10-15,2.0,górczyn,0.0,Apartamentowiec,2.0
703287882,50.0,2100.0,460.0,2022-10-15,1.0,stare miasto,1.0,Kamienica,2.0
786398128,28.0,1400.0,450.0,2022-10-15,,winogrady,1.0,Blok,1.0
788856383,39.0,2100.0,400.0,2022-10-15,0.0,naramowice,1.0,Blok,3.0
779323696,70.0,5500.0,1500.0,2022-10-15,5.0,stare miasto,1.0,Apartamentowiec,3.0
783172470,25.0,1800.0,200.0,2022-10-15,,winiary,1.0,Dom wolnostojący,1.0
782186784,57.0,2500.0,700.0,2022-10-15,1.0,chartowo,1.0,Apartamentowiec,2.0
786356961,36.0,1600.0,500.0,2022-10-15,1.0,starołęka,1.0,Blok,2.0
782101961,56.0,2650.0,450.0,2022-10-15,4.0,naramowice,1.0,Apartamentowiec,2.0
782110808,47.0,2800.0,520.0,2022-10-15,4.0,wilda,1.0,Apartamentowiec,2.0
788539308,46.0,1700.0,850.0,2022-10-15,2.0,grunwald,1.0,Blok,3.0
779400353,66.0,3600.0,600.0,2022-10-15,2.0,piątkowo,1.0,Blok,3.0
784163791,44.0,1800.0,660.0,2022-10-15,3.0,rataje,1.0,Blok,2.0
781892311,52.0,2500.0,480.0,2022-10-15,4.0,rataje,1.0,Blok,2.0
780044073,58.0,3500.0,650.0,2022-10-15,3.0,stare miasto,1.0,Apartamentowiec,2.0
734689234,25.0,1900.0,300.0,2022-10-15,1.0,komandoria,1.0,Kamienica,1.0
787086864,45.0,2400.0,300.0,2022-10-15,3.0,podolany,1.0,Blok,2.0
788460820,38.0,1900.0,520.0,2022-10-15,0.0,jeżyce,1.0,Blok,1.0
755300840,37.0,1800.0,500.0,2022-10-14,2.0,śródka,1.0,Apartamentowiec,1.0
788430374,50.0,2500.0,420.0,2022-10-14,1.0,grunwald,1.0,Blok,2.0
766069752,73.0,3300.0,850.0,2022-10-14,5.0,łacina,1.0,Blok,3.0
786256714,38.0,2000.0,500.0,2022-10-14,6.0,winogrady,1.0,Blok,2.0
786051610,44.2,2200.0,550.0,2022-10-14,2.0,górczyn,0.0,Blok,2.0
710917665,29.0,1950.0,250.0,2022-10-14,1.0,wilda,1.0,Kamienica,2.0
786257729,40.0,2000.0,500.0,2022-10-14,0.0,sołacz,1.0,Blok,1.0
788560519,45.5,2199.0,220.0,2022-10-14,0.0,smochowice,1.0,Apartamentowiec,3.0
784056351,36.3,3000.0,420.0,2022-10-14,1.0,rataje,1.0,Apartamentowiec,2.0
786498006,49.6,2500.0,450.0,2022-10-14,1.0,stare miasto,1.0,Blok,2.0
787857319,60.0,2400.0,600.0,2022-10-14,3.0,łazarz,1.0,Kamienica,2.0
720094060,36.0,2600.0,500.0,2022-10-14,2.0,jeżyce,1.0,Blok,2.0
739028584,36.0,1800.0,800.0,2022-10-14,0.0,warszawskie,1.0,Blok,2.0
784786808,42.0,2200.0,1.0,2022-10-14,0.0,smochowice,1.0,Dom wolnostojący,2.0
781671468,32.0,2150.0,360.0,2022-10-14,2.0,śródka,1.0,Blok,1.0
786266934,26.0,1800.0,350.0,2022-10-14,3.0,jeżyce,1.0,Kamienica,1.0
788100142,30.0,1550.0,500.0,2022-10-14,1.0,junikowo,1.0,Blok,1.0
788636197,40.0,3000.0,529.0,2022-10-14,0.0,komandoria,1.0,Blok,2.0
786266765,65.0,2800.0,850.0,2022-10-14,1.0,łacina,1.0,Apartamentowiec,3.0
786414429,50.0,2300.0,710.0,2022-10-14,4.0,komandoria,1.0,Blok,2.0
786279680,50.0,2500.0,491.0,2022-10-14,6.0,górczyn,0.0,Blok,3.0
785403460,52.0,2300.0,570.0,2022-10-14,4.0,piątkowo,1.0,Blok,3.0
786291453,47.0,2950.0,1.0,2022-10-14,10.0,stare miasto,0.0,Apartamentowiec,2.0
788460990,38.0,2500.0,430.0,2022-10-14,3.0,rataje,1.0,Blok,2.0
786260896,34.0,2100.0,480.0,2022-10-14,3.0,łazarz,1.0,Blok,2.0
704668689,53.5,2600.0,700.0,2022-10-14,3.0,chartowo,1.0,Blok,3.0
786287345,38.0,1800.0,430.0,2022-10-14,7.0,winogrady,1.0,Blok,1.0
788220880,42.0,1200.0,200.0,2022-10-14,-1.0,winogrady,1.0,Szeregowiec,2.0
643092942,31.8,1500.0,600.0,2022-10-14,0.0,piątkowo,1.0,Blok,1.0
739180420,75.0,4000.0,800.0,2022-10-14,4.0,stare miasto,1.0,Pozostałe,
786929768,42.0,2500.0,385.0,2022-10-14,2.0,jeżyce,1.0,Blok,2.0
692948107,31.0,1400.0,400.0,2022-10-14,4.0,górczyn,1.0,Blok,1.0
788539568,45.7,1600.0,1.0,2022-10-14,0.0,górczyn,0.0,Dom wolnostojący,2.0
622104717,39.0,1800.0,480.0,2022-10-14,8.0,winogrady,1.0,Blok,2.0
788172536,50.0,1999.0,600.0,2022-10-13,3.0,jeżyce,1.0,Blok,3.0
787338517,30.0,2200.0,300.0,2022-10-13,0.0,jeżyce,1.0,Blok,1.0
781520442,42.0,1900.0,1.0,2022-10-13,1.0,grunwald,1.0,Blok,2.0
783281570,49.0,2100.0,550.0,2022-10-13,2.0,piątkowo,1.0,Blok,2.0
787361827,53.0,2300.0,700.0,2022-10-13,3.0,rataje,1.0,Blok,3.0
775862083,30.7,1350.0,500.0,2022-10-13,7.0,stare miasto,0.0,Blok,1.0
784833167,55.0,2250.0,750.0,2022-10-13,1.0,górczyn,1.0,Blok,2.0
788472286,52.0,3000.0,260.0,2022-10-13,0.0,stare miasto,1.0,Blok,3.0
785523241,62.0,2499.0,601.0,2022-10-13,4.0,łazarz,1.0,Kamienica,3.0
676072857,35.0,1750.0,500.0,2022-10-13,1.0,łacina,1.0,Blok,1.0
781440228,49.0,2500.0,580.0,2022-10-13,1.0,piątkowo,1.0,Blok,2.0
787951736,42.0,2100.0,600.0,2022-10-13,3.0,jeżyce,1.0,Apartamentowiec,2.0
733943027,53.0,2000.0,450.0,2022-10-13,1.0,stare miasto,1.0,Blok,3.0
624327718,32.0,1500.0,400.0,2022-10-13,0.0,jeżyce,1.0,Kamienica,1.0
788156699,45.0,1850.0,699.0,2022-10-13,4.0,chartowo,1.0,Blok,2.0
787008451,36.78,2200.0,550.0,2022-10-13,6.0,rataje,0.0,Blok,2.0
634087490,45.0,2200.0,356.57,2022-10-13,0.0,łazarz,1.0,Kamienica,2.0
788475809,38.0,2100.0,620.0,2022-10-13,1.0,łacina,1.0,Apartamentowiec,1.0
787760354,40.0,1900.0,500.0,2022-10-13,3.0,grunwald,1.0,Kamienica,2.0
786131089,40.0,2000.0,500.0,2022-10-13,0.0,winiary,1.0,Blok,2.0
785562948,40.0,2200.0,600.0,2022-10-13,0.0,piątkowo,1.0,Blok,1.0
781541965,38.0,2450.0,460.0,2022-10-13,6.0,jeżyce,1.0,Blok,2.0
781578740,73.0,3400.0,690.0,2022-10-13,1.0,grunwald,1.0,Blok,3.0
786024100,53.3,1800.0,950.0,2022-10-13,3.0,łacina,1.0,Blok,2.0
698415594,66.0,3000.0,100.0,2022-10-13,0.0,łazarz,1.0,Kamienica,3.0
787096120,36.0,2200.0,600.0,2022-10-13,0.0,grunwald,1.0,Blok,2.0
776051418,110.0,2900.0,1000.0,2022-10-13,1.0,naramowice,0.0,Dom wolnostojący,3.0
786006102,40.0,2000.0,500.0,2022-10-13,0.0,sołacz,1.0,Blok,2.0
786035627,50.0,1500.0,1500.0,2022-10-13,1.0,naramowice,0.0,Blok,2.0
627823580,48.0,2100.0,1.0,2022-10-13,1.0,piątkowo,1.0,Blok,2.0
692045742,36.0,1400.0,370.0,2022-10-13,2.0,dębiec,1.0,Blok,2.0
787244709,48.0,2200.0,600.0,2022-10-13,2.0,jeżyce,1.0,Blok,2.0
786749790,67.0,2200.0,460.0,2022-10-13,1.0,wilda,1.0,Kamienica,2.0
781595296,120.0,10000.0,680.0,2022-10-13,1.0,wilda,1.0,Apartamentowiec,
781564742,50.44,2500.0,550.0,2022-10-13,4.0,grunwald,1.0,Blok,2.0
783980762,70.0,2000.0,500.0,2022-10-13,4.0,jeżyce,1.0,Kamienica,2.0
785283248,49.0,2400.0,485.0,2022-10-13,3.0,strzeszyn,1.0,Blok,2.0
784622171,64.0,2300.0,750.0,2022-10-13,2.0,strzeszyn,1.0,Blok,3.0
786035907,50.0,2780.0,560.0,2022-10-13,6.0,rataje,0.0,Blok,2.0
749046787,82.0,2600.0,500.0,2022-10-13,1.0,junikowo,1.0,Apartamentowiec,3.0
788496527,48.0,2300.0,500.0,2022-10-13,1.0,chartowo,1.0,Kamienica,2.0
788130959,42.3,1650.0,550.0,2022-10-13,2.0,stare miasto,0.0,Apartamentowiec,2.0
782918704,45.0,2000.0,500.0,2022-10-13,4.0,łazarz,1.0,Blok,1.0
781504608,65.0,2600.0,1000.0,2022-10-13,1.0,stare miasto,1.0,Apartamentowiec,3.0
782589950,50.0,2000.0,300.0,2022-10-13,2.0,strzeszyn,0.0,Blok,2.0
787863450,50.0,2100.0,400.0,2022-10-13,1.0,szczepankowo,1.0,Dom wolnostojący,2.0
786140911,71.0,7500.0,720.0,2022-10-13,3.0,grunwald,1.0,Apartamentowiec,3.0
707781737,40.0,1650.0,500.0,2022-10-13,4.0,stare miasto,1.0,Blok,2.0
757726705,48.0,2150.0,350.0,2022-10-13,0.0,jeżyce,1.0,Kamienica,2.0
781717290,72.0,3000.0,600.0,2022-10-13,3.0,wilda,1.0,Kamienica,3.0
784908356,28.0,2150.0,250.0,2022-10-12,1.0,wilda,1.0,Kamienica,2.0
781352122,89.0,4000.0,250.0,2022-10-12,3.0,wilda,1.0,Kamienica,3.0
785682727,40.0,2000.0,500.0,2022-10-12,0.0,winiary,1.0,Blok,2.0
695820836,63.0,2870.0,720.0,2022-10-12,9.0,grunwald,1.0,Blok,3.0
786868301,33.0,2200.0,345.0,2022-10-12,2.0,ogrody,1.0,Blok,1.0
784293122,54.0,2200.0,900.0,2022-10-12,3.0,piątkowo,1.0,Blok,3.0
782572333,39.0,2300.0,550.0,2022-10-12,4.0,stare miasto,1.0,Blok,2.0
784455041,51.0,2500.0,600.0,2022-10-12,5.0,wilda,1.0,Blok,2.0
786008192,45.0,2400.0,420.0,2022-10-12,5.0,junikowo,1.0,Blok,2.0
752439731,50.0,2500.0,350.0,2022-10-12,0.0,strzeszyn,1.0,Szeregowiec,2.0
785830891,65.0,2800.0,200.0,2022-10-12,1.0,junikowo,1.0,Szeregowiec,3.0
785774117,39.0,2000.0,375.0,2022-10-12,0.0,stare miasto,1.0,Kamienica,1.0
784964572,25.0,800.0,200.0,2022-10-12,-1.0,wilda,1.0,Kamienica,1.0
781352885,50.0,2600.0,400.0,2022-10-12,4.0,dębiec,1.0,Blok,2.0
650210468,31.0,1800.0,420.0,2022-10-12,1.0,warszawskie,1.0,Blok,1.0
785787854,30.0,1600.0,1.0,2022-10-12,0.0,wilda,0.0,Kamienica,1.0
786517655,35.0,2200.0,370.0,2022-10-12,0.0,grunwald,1.0,Blok,2.0
717107315,30.0,1600.0,1.0,2022-10-12,2.0,wilda,1.0,Kamienica,2.0
787482284,47.0,2500.0,550.0,2022-10-12,3.0,grunwald,1.0,Apartamentowiec,2.0
781979416,28.0,1800.0,300.0,2022-10-12,,sołacz,1.0,Blok,1.0
785691112,30.0,1800.0,400.0,2022-10-12,2.0,rataje,1.0,Blok,1.0
785748652,17.0,800.0,300.0,2022-10-12,5.0,chartowo,1.0,Blok,3.0
786644574,44.0,2400.0,440.0,2022-10-12,1.0,chartowo,1.0,Blok,2.0
776308211,38.0,2300.0,360.0,2022-10-12,2.0,wilda,1.0,Blok,2.0
787997922,45.0,1200.0,1200.0,2022-10-12,3.0,łazarz,1.0,Kamienica,2.0
758631558,68.0,3700.0,720.0,2022-10-12,2.0,stare miasto,1.0,Apartamentowiec,3.0
781160665,30.0,1500.0,300.0,2022-10-12,3.0,winogrady,1.0,Blok,1.0
735182619,27.0,1750.0,314.0,2022-10-12,0.0,sołacz,1.0,Blok,1.0
788165657,28.0,1400.0,296.0,2022-10-12,,sołacz,1.0,Blok,1.0
786575773,48.0,2200.0,543.0,2022-10-12,2.0,łazarz,1.0,Blok,2.0
784963566,38.0,1980.0,450.0,2022-10-12,4.0,stare miasto,1.0,Blok,2.0
781219254,53.5,2500.0,650.0,2022-10-12,4.0,wilda,1.0,Kamienica,3.0
785866214,40.0,2000.0,500.0,2022-10-12,1.0,winogrady,1.0,Blok,2.0
781951849,100.0,3000.0,800.0,2022-10-12,2.0,łazarz,1.0,Kamienica,3.0
784833494,43.0,2150.0,630.0,2022-10-12,7.0,chartowo,1.0,Blok,2.0
645305029,39.0,2300.0,400.0,2022-10-12,0.0,grunwald,1.0,Apartamentowiec,2.0
705025535,48.0,1700.0,478.62,2022-10-12,2.0,jeżyce,1.0,Blok,3.0
787742169,38.3,2200.0,560.0,2022-10-12,5.0,winogrady,1.0,Blok,2.0
783756543,54.0,1800.0,604.0,2022-10-12,0.0,piątkowo,0.0,Blok,3.0
785740963,10.0,80.0,1.0,2022-10-12,3.0,chartowo,1.0,Blok,3.0
656622353,65.0,2800.0,780.0,2022-10-11,4.0,jeżyce,1.0,Kamienica,3.0
780887392,49.0,2200.0,500.0,2022-10-11,1.0,sołacz,1.0,Blok,2.0
787507114,34.0,1775.0,1.0,2022-10-11,2.0,jeżyce,1.0,Kamienica,1.0
784369834,48.0,2600.0,490.0,2022-10-11,7.0,szczepankowo,0.0,Blok,2.0
783675245,38.0,2400.0,460.0,2022-10-11,10.0,rataje,1.0,Blok,2.0
783752893,51.0,2200.0,600.0,2022-10-11,2.0,piątkowo,0.0,Blok,2.0
787001117,106.8,1280.0,720.0,2022-10-11,-1.0,wilda,0.0,Kamienica,
787565184,40.0,2500.0,450.0,2022-10-11,2.0,łazarz,1.0,Blok,2.0
781996257,81.0,935.0,1.0,2022-10-11,4.0,wilda,0.0,Kamienica,3.0
786567275,34.0,2300.0,440.0,2022-10-11,1.0,rataje,1.0,Blok,2.0
787297897,48.0,2500.0,550.0,2022-10-11,2.0,piątkowo,1.0,Blok,2.0
787754653,36.0,2000.0,510.0,2022-10-11,1.0,rataje,1.0,Blok,2.0
787736087,44.0,2000.0,490.0,2022-10-11,2.0,rataje,1.0,Blok,2.0
782768777,45.13,2300.0,505.0,2022-10-11,0.0,naramowice,1.0,Blok,2.0
786439477,52.1,2500.0,600.0,2022-10-11,1.0,warszawskie,1.0,Blok,2.0
785893263,32.0,1800.0,700.0,2022-10-11,1.0,junikowo,1.0,Blok,1.0
786048369,43.0,2300.0,450.0,2022-10-11,0.0,grunwald,1.0,Blok,3.0
786968571,40.0,1800.0,500.0,2022-10-11,0.0,górczyn,1.0,Dom wolnostojący,2.0
714079674,58.0,2100.0,400.0,2022-10-11,3.0,warszawskie,1.0,Blok,
766709966,55.0,2400.0,520.0,2022-10-11,2.0,winiary,1.0,Apartamentowiec,3.0
706746591,32.0,1400.0,449.0,2022-10-11,0.0,winogrady,1.0,Blok,1.0
676019072,30.0,1700.0,1.0,2022-10-11,1.0,naramowice,1.0,Dom wolnostojący,1.0
774440057,81.33,935.3,1.0,2022-10-11,4.0,wilda,0.0,Kamienica,3.0
704752020,48.0,2550.0,450.0,2022-10-11,2.0,grunwald,1.0,Blok,2.0
786558010,73.0,2700.0,700.0,2022-10-11,3.0,piątkowo,1.0,Blok,
781173764,58.0,3500.0,700.0,2022-10-11,2.0,wilda,1.0,Apartamentowiec,3.0
786225886,47.0,1600.0,800.0,2022-10-11,10.0,winogrady,0.0,Blok,2.0
778470659,48.0,2400.0,300.0,2022-10-11,0.0,stare miasto,1.0,Kamienica,2.0
785509812,53.0,2500.0,720.0,2022-10-10,2.0,winogrady,1.0,Blok,3.0
780746295,70.0,2900.0,750.0,2022-10-10,4.0,winogrady,1.0,Blok,3.0
722066262,28.0,1500.0,450.0,2022-10-10,0.0,junikowo,1.0,Blok,1.0
787721410,38.0,1470.0,500.0,2022-10-10,1.0,smochowice,1.0,Dom wolnostojący,2.0
785546688,70.0,3200.0,200.0,2022-10-10,2.0,stare miasto,1.0,Kamienica,3.0
785510092,47.0,2700.0,580.0,2022-10-10,1.0,łacina,1.0,Blok,2.0
782776382,38.0,1800.0,500.0,2022-10-10,2.0,górczyn,1.0,Blok,2.0
773913533,62.0,2000.0,200.0,2022-10-10,-1.0,wilda,0.0,Kamienica,2.0
779056356,38.0,1750.0,1.0,2022-10-10,-1.0,ogrody,1.0,Dom wolnostojący,2.0
786444393,25.0,1399.0,1.0,2022-10-10,0.0,chartowo,1.0,Dom wolnostojący,1.0
786496236,48.0,1800.0,750.0,2022-10-10,2.0,wilda,1.0,Kamienica,2.0
782953505,39.0,2000.0,1.0,2022-10-10,2.0,wilda,1.0,Kamienica,2.0
785586694,38.0,1500.0,750.0,2022-10-10,7.0,winogrady,1.0,Blok,2.0
782295443,62.3,2500.0,1000.0,2022-10-10,0.0,warszawskie,1.0,Blok,2.0
778059517,50.0,1700.0,700.0,2022-10-10,1.0,piątkowo,1.0,Blok,2.0
778145329,31.0,2700.0,400.0,2022-10-10,2.0,łacina,1.0,Apartamentowiec,1.0
784588013,50.0,2050.0,750.0,2022-10-10,,rataje,1.0,Blok,3.0
781051653,59.0,2550.0,670.0,2022-10-10,3.0,piątkowo,1.0,Blok,3.0
780750308,48.0,3000.0,600.0,2022-10-10,0.0,rataje,1.0,Blok,3.0
700131863,52.0,3200.0,450.0,2022-10-10,,winogrady,1.0,Blok,2.0
787734312,29.0,1900.0,300.0,2022-10-10,3.0,stare miasto,1.0,Blok,1.0
646691663,31.0,1800.0,650.0,2022-10-10,4.0,wilda,1.0,Blok,1.0
757306981,40.0,1800.0,400.0,2022-10-10,2.0,chartowo,1.0,Apartamentowiec,1.0
783373579,61.0,2800.0,680.0,2022-10-10,1.0,chartowo,1.0,Blok,3.0
784697935,58.6,230.0,815.29,2022-10-10,4.0,chartowo,1.0,Blok,3.0
787547825,48.0,2500.0,570.0,2022-10-10,4.0,rataje,1.0,Blok,3.0
784818183,50.5,2600.0,720.0,2022-10-10,1.0,grunwald,1.0,Blok,2.0
780844939,45.0,3200.0,580.0,2022-10-10,3.0,stare miasto,1.0,Apartamentowiec,2.0
781168279,52.0,1400.0,850.0,2022-10-10,2.0,ogrody,1.0,Blok,2.0
780713508,92.0,3500.0,700.0,2022-10-10,0.0,grunwald,1.0,Kamienica,
787343171,28.3,1400.0,460.0,2022-10-10,0.0,grunwald,1.0,Blok,1.0
785073137,40.0,2350.0,650.0,2022-10-10,3.0,stare miasto,1.0,Blok,2.0
781412843,64.0,1850.0,850.0,2022-10-10,3.0,piątkowo,1.0,Blok,3.0
786703799,96.0,3850.0,980.0,2022-10-10,2.0,chartowo,1.0,Apartamentowiec,
784010818,74.0,2800.0,600.0,2022-10-10,4.0,piątkowo,1.0,Blok,3.0
711356489,55.0,2500.0,350.0,2022-10-10,1.0,smochowice,1.0,Blok,3.0
785674779,28.0,1700.0,450.0,2022-10-10,1.0,jeżyce,1.0,Blok,1.0
784073971,37.5,2300.0,380.0,2022-10-10,6.0,rataje,1.0,Blok,2.0
783764949,61.0,3199.0,1000.0,2022-10-10,,chartowo,1.0,Blok,3.0
786561999,30.0,1200.0,1.0,2022-10-10,1.0,jeżyce,1.0,Kamienica,1.0
786932016,50.0,2500.0,500.0,2022-10-10,1.0,grunwald,1.0,Kamienica,2.0
785521923,40.0,2000.0,500.0,2022-10-10,1.0,winiary,1.0,Blok,2.0
785414063,15.0,2000.0,300.0,2022-10-10,0.0,stare miasto,1.0,Kamienica,1.0
780810648,64.0,2600.0,600.0,2022-10-10,4.0,jeżyce,1.0,Blok,3.0
787718693,32.0,1800.0,477.0,2022-10-10,3.0,jeżyce,1.0,Blok,2.0
785649904,31.0,1600.0,500.0,2022-10-10,0.0,naramowice,1.0,Blok,1.0
787512022,15.0,900.0,430.0,2022-10-10,2.0,grunwald,1.0,Kamienica,3.0
786615372,38.0,1600.0,700.0,2022-10-10,3.0,rataje,1.0,Blok,2.0
785622732,41.0,3000.0,450.0,2022-10-10,1.0,jeżyce,1.0,Blok,2.0
785630837,75.0,2500.0,1.0,2022-10-10,1.0,górczyn,1.0,Dom wolnostojący,2.0
787511031,46.0,2000.0,600.0,2022-10-10,3.0,dębiec,1.0,Blok,2.0
784680327,38.0,1800.0,500.0,2022-10-09,4.0,warszawskie,1.0,Blok,2.0
782297270,65.0,2200.0,10.0,2022-10-09,1.0,grunwald,1.0,Dom wolnostojący,2.0
718628580,20.0,6000.0,2000.0,2022-10-09,3.0,stare miasto,1.0,Apartamentowiec,2.0
786785454,32.0,1000.0,300.0,2022-10-09,1.0,starołęka,1.0,Kamienica,1.0
780626687,1.0,1600.0,300.0,2022-10-09,,chartowo,1.0,Apartamentowiec,1.0
783511639,48.0,2800.0,550.0,2022-10-09,2.0,stare miasto,1.0,Blok,2.0
781840674,34.0,700.0,700.0,2022-10-09,,rataje,1.0,Blok,2.0
711272556,48.0,1800.0,750.0,2022-10-09,2.0,wilda,1.0,Apartamentowiec,2.0
784020792,32.0,2600.0,350.0,2022-10-09,2.0,stare miasto,1.0,Apartamentowiec,2.0
787218790,53.0,2700.0,510.0,2022-10-09,0.0,grunwald,1.0,Blok,2.0
780601687,100.0,4000.0,400.0,2022-10-09,2.0,stare miasto,1.0,Kamienica,
775350935,38.0,2000.0,1.0,2022-10-09,3.0,winogrady,1.0,Blok,2.0
785484056,57.0,1850.0,750.0,2022-10-09,3.0,winogrady,1.0,Blok,3.0
772066229,80.0,650.0,50.0,2022-10-09,0.0,junikowo,0.0,Dom wolnostojący,3.0
785314108,20.0,1650.0,500.0,2022-10-09,0.0,łacina,1.0,Blok,1.0
787412915,47.0,2300.0,600.0,2022-10-09,1.0,winiary,1.0,Blok,3.0
787368141,50.0,2300.0,550.0,2022-10-09,4.0,jeżyce,1.0,Blok,3.0
785398832,40.0,1900.0,530.0,2022-10-09,2.0,jeżyce,1.0,Blok,2.0
682867521,56.6,2300.0,670.0,2022-10-09,2.0,jeżyce,1.0,Apartamentowiec,2.0
784462304,33.0,2300.0,400.0,2022-10-09,0.0,dębiec,1.0,Szeregowiec,2.0
786323012,44.0,800.0,800.0,2022-10-09,-1.0,łazarz,1.0,Kamienica,3.0
774247031,68.0,5500.0,726.0,2022-10-09,,stare miasto,1.0,Apartamentowiec,2.0
783792731,33.0,1899.0,481.0,2022-10-09,3.0,jeżyce,1.0,Blok,2.0
784230304,54.0,3200.0,600.0,2022-10-09,1.0,wilda,1.0,Blok,3.0
785958596,42.0,2300.0,550.0,2022-10-09,2.0,grunwald,1.0,Apartamentowiec,2.0
694531029,20.0,1500.0,350.0,2022-10-09,0.0,junikowo,1.0,Apartamentowiec,1.0
782763400,40.0,3000.0,500.0,2022-10-09,,rataje,1.0,Apartamentowiec,2.0
782987298,37.0,2000.0,350.0,2022-10-09,3.0,winiary,1.0,Apartamentowiec,1.0
659796357,41.0,2250.0,480.0,2022-10-09,3.0,stare miasto,1.0,Apartamentowiec,2.0
785323154,35.0,1800.0,480.0,2022-10-09,3.0,łazarz,1.0,Blok,1.0
784461817,35.0,2300.0,420.0,2022-10-09,7.0,piątkowo,1.0,Apartamentowiec,1.0
785310739,62.0,3250.0,525.0,2022-10-09,6.0,rataje,1.0,Apartamentowiec,3.0
749341436,40.42,1900.0,495.0,2022-10-08,3.0,naramowice,1.0,Blok,2.0
782045895,72.0,2799.0,1.0,2022-10-08,1.0,łazarz,1.0,Kamienica,2.0
785066564,36.0,1500.0,556.33,2022-10-08,2.0,jeżyce,1.0,Blok,2.0
785127027,48.0,2400.0,600.0,2022-10-08,1.0,winogrady,1.0,Blok,3.0
785195365,27.0,2000.0,400.0,2022-10-08,4.0,stare miasto,1.0,Kamienica,1.0
785133608,14.0,800.0,1.0,2022-10-08,4.0,winogrady,1.0,Blok,3.0
583693909,67.0,3850.0,650.0,2022-10-08,3.0,stare miasto,1.0,Blok,3.0
785713369,41.1,2600.0,400.0,2022-10-08,3.0,jeżyce,1.0,Apartamentowiec,2.0
784086034,40.0,2000.0,10.0,2022-10-08,0.0,podolany,0.0,Dom wolnostojący,2.0
784996458,32.0,1700.0,1.0,2022-10-08,0.0,grunwald,1.0,Dom wolnostojący,1.0
768084385,49.0,2600.0,700.0,2022-10-08,1.0,jeżyce,1.0,Apartamentowiec,2.0
775080020,18.0,1000.0,1000.0,2022-10-08,,jeżyce,1.0,Dom wolnostojący,1.0
773954353,45.0,4000.0,350.0,2022-10-08,4.0,dębiec,1.0,Blok,2.0
786469086,38.0,2700.0,400.0,2022-10-08,1.0,łacina,1.0,Blok,2.0
785114081,48.0,2200.0,565.0,2022-10-08,1.0,winogrady,1.0,Apartamentowiec,2.0
766007990,51.49,2850.0,633.0,2022-10-08,1.0,jeżyce,1.0,Apartamentowiec,3.0
785043193,15.0,1400.0,240.0,2022-10-08,3.0,grunwald,1.0,Kamienica,1.0
777790262,29.0,1700.0,380.0,2022-10-08,0.0,łazarz,1.0,Kamienica,1.0
696253207,52.0,2000.0,820.0,2022-10-08,3.0,stare miasto,1.0,Blok,2.0
780354457,47.9,2650.0,500.0,2022-10-08,7.0,naramowice,1.0,Blok,2.0
781679478,53.0,2200.0,750.0,2022-10-08,1.0,grunwald,1.0,Blok,3.0
785153274,30.0,1850.0,1850.0,2022-10-08,0.0,smochowice,1.0,Dom wolnostojący,1.0
783815828,37.0,2300.0,450.0,2022-10-08,1.0,dębiec,0.0,Blok,2.0
784987523,28.0,1600.0,330.0,2022-10-08,1.0,wilda,1.0,Blok,1.0
778134110,73.0,3000.0,700.0,2022-10-08,2.0,rataje,1.0,Blok,3.0
785096517,65.0,3000.0,520.0,2022-10-08,1.0,łazarz,1.0,Kamienica,3.0
777088771,37.0,2200.0,450.0,2022-10-08,3.0,ogrody,1.0,Blok,2.0
730741398,37.0,2200.0,450.0,2022-10-08,10.0,dębiec,1.0,Blok,2.0
780401179,73.0,3300.0,800.0,2022-10-08,0.0,łazarz,1.0,Szeregowiec,3.0
782494657,65.0,2400.0,400.0,2022-10-08,4.0,stare miasto,1.0,Blok,3.0
785483667,80.0,2000.0,780.0,2022-10-08,3.0,naramowice,1.0,Blok,3.0
785127013,48.0,2600.0,500.0,2022-10-08,7.0,winogrady,1.0,Apartamentowiec,2.0
780319722,64.0,4500.0,800.0,2022-10-08,,stare miasto,1.0,Apartamentowiec,3.0
699662791,60.0,3000.0,1.0,2022-10-08,1.0,górczyn,1.0,Szeregowiec,3.0
785073277,87.0,4000.0,1030.0,2022-10-08,2.0,wilda,1.0,Apartamentowiec,3.0
778266187,67.0,2400.0,1000.0,2022-10-07,2.0,naramowice,0.0,Blok,3.0
784833496,140.0,6000.0,1.0,2022-10-07,1.0,łazarz,1.0,Kamienica,
780149484,40.0,1800.0,600.0,2022-10-07,,winiary,1.0,Blok,2.0
